-1,EPI_ISL_19091706|A/dairycow/NewMexico/A240920343-108/2024|2024.000,41.7989,19.4118,38.8235,65.2941,38.8235,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.6856,47.0424,59.6181,46.1109,42.3602,18.9427,42.2907,57.7093,38.326,45.3667,23.2865,45.6942,69.8594,38.6643,50.9259,33.1126,59.6026,68.8742,54.3046,48.1159,29.0276,50.7983,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19091707|A/dairycow/NewMexico/A240920343-115/2024|2024.000,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.0697,44.808,81.0811,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2737,24.6856,47.0424,59.6181,46.1109,42.3162,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.2609,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19091708|A/dairycow/NewMexico/A240920343-119/2024|2024.000,41.7989,19.4118,38.8235,65.2941,38.8235,43.9943,18.4922,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.6856,47.0424,59.6181,46.1109,42.3602,18.9427,42.2907,57.7093,38.326,45.3667,23.2865,45.6942,69.42,38.6643,50.9259,33.1126,59.6026,68.8742,54.3046,48.1159,29.0276,50.7983,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094434|A/mallard/Colorado/24-003181-003/2024|2024.071,41.9165,18.8235,38.2353,65.8824,38.2353,43.9232,17.7809,45.5192,80.3698,41.963,48.1258,24.1125,48.8948,74.347,42.8667,44.2737,24.6856,47.5082,59.1523,45.6451,42.2721,19.8238,41.8502,57.7093,37.4449,44.7519,22.8471,40.8612,68.9807,39.9824,51.455,33.1126,60.9272,72.8477,55.6291,47.971,27.5762,47.8955,63.8607,44.9927,-1,Avian,B3.12
-1,EPI_ISL_19094435|A/woodduck/Mississippi/24-004235-001/2024|2024.096,42.0929,18.8235,38.2353,65.2941,40.5882,44.2786,19.2034,44.0967,82.5036,42.6743,47.7242,27.4615,47.5553,75.0167,36.1688,44.7858,23.2883,47.9739,64.2757,51.7,42.7565,18.5022,40.0881,59.4714,39.207,45.7181,24.6046,43.058,70.7381,43.058,50.3968,33.1126,59.6026,71.5232,51.6556,47.1014,23.2221,46.4441,65.312,53.701,-1,Avian,C2.1
-1,EPI_ISL_19094436|A/mallard/Maine/24-004330-001/2024|2024.082,42.2105,18.2353,38.2353,65.2941,42.3529,44.2075,19.2034,44.0967,82.5036,43.3855,47.7242,27.4615,47.5553,76.3563,34.8292,44.879,22.3568,47.0424,63.81,53.0973,42.9767,18.5022,41.4097,59.4714,40.5286,45.8937,24.6046,43.058,71.1775,43.4974,50.5291,33.1126,59.6026,71.5232,51.6556,46.9565,21.7707,47.8955,63.8607,55.1524,-1,Avian,C2.1
-1,EPI_ISL_19094437|A/duck/Maine/24-004330-036/2024|2024.082,42.2105,18.2353,38.2353,65.8824,41.1765,44.3497,19.2034,44.808,82.5036,43.3855,47.7912,27.4615,47.5553,76.3563,35.499,44.879,22.3568,47.0424,63.81,53.0973,42.9767,18.5022,41.4097,59.4714,40.5286,45.8937,24.6046,43.058,71.6169,43.4974,50.5291,33.1126,59.6026,71.5232,51.6556,47.1014,23.2221,47.8955,63.8607,55.1524,-1,Avian,C2.1
-1,EPI_ISL_19094438|A/mallard/NewHampshire/24-004334-044/2024|2024.087,42.0341,16.4706,37.0588,65.2941,41.1765,44.3497,19.2034,44.0967,82.5036,43.3855,47.7242,27.4615,47.5553,75.0167,36.1688,44.8324,22.8225,47.0424,65.673,51.2343,42.7125,17.6211,40.5286,59.4714,40.0881,45.5863,25.0439,41.7399,70.2988,43.058,50.3968,33.1126,59.6026,71.5232,50.3311,46.9565,21.7707,47.8955,63.8607,55.1524,-1,Avian,C2.1
-1,EPI_ISL_19094439|A/Canadagoose/SouthCarolina/24-004559-002/2024|2024.098,42.328,18.8235,39.4118,65.8824,40,44.1365,18.4922,44.0967,81.7923,42.6743,47.5904,27.4615,47.5553,75.0167,36.1688,44.3669,25.1514,47.0424,58.6865,47.0424,42.7565,18.0617,40.9692,59.4714,38.326,45.762,24.1652,42.1793,71.1775,43.4974,50.3968,31.7881,59.6026,74.1722,51.6556,46.9565,23.2221,47.8955,63.8607,53.701,-1,Avian,Minor89
-1,EPI_ISL_19094440|A/turkey/SouthDakota/24_007379-002/2024|2024.183,41.8577,18.8235,38.2353,65.2941,39.4118,44.1365,17.7809,46.2304,82.5036,42.6743,47.925,26.7917,48.2251,73.6772,42.1969,44.3669,24.6856,47.5082,58.6865,47.0424,42.3602,18.9427,41.4097,57.2687,38.326,45.0154,21.9684,40.8612,67.6626,42.1793,51.3228,33.1126,60.9272,72.8477,54.3046,47.971,26.1248,47.8955,65.312,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094441|A/chicken/Maine/24-007946-001/2024|2024.197,42.0341,17.6471,37.6471,64.7059,41.1765,44.1365,19.2034,44.0967,81.7923,41.963,47.8581,28.1313,48.2251,75.0167,36.8386,44.7858,22.3568,47.5082,64.2757,51.7,42.8005,18.5022,40.9692,59.9119,39.207,45.9816,24.6046,43.4974,71.6169,43.9367,50.3968,33.1126,59.6026,71.5232,51.6556,47.2464,23.2221,47.8955,66.7634,55.1524,-1,Avian,C2.1
-1,EPI_ISL_19094443|A/feline/Montana/24-009038-001/2024|2024.213,42.0341,18.8235,38.8235,65.8824,39.4118,43.9943,17.7809,44.808,81.7923,40.5405,48.1258,27.4615,48.8948,74.347,42.1969,44.3203,25.1514,47.0424,59.1523,47.0424,42.4042,18.9427,42.2907,57.7093,37.8855,45.0154,22.4077,41.3005,68.5413,41.3005,51.0582,33.1126,60.9272,72.8477,54.3046,47.971,29.0276,49.3469,63.8607,44.9927,-1,Feline,B3.6
-1,EPI_ISL_19094444|A/dairy_cow/Texas/24_009109-002/2024|2024.216,41.8577,20,38.8235,65.2941,38.2353,43.9943,17.7809,45.5192,82.5036,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.1806,24.2198,46.5766,59.6181,45.1793,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094446|A/dairy_cow/Texas/24_009495-010/2024|2024.219,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.6573,25.4521,46.2157,72.3376,39.5177,44.2272,24.2198,47.0424,59.6181,45.6451,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.1905,33.1126,59.6026,70.1987,55.6291,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094447|A/dairy_cow/Texas/24_009495-009/2024|2024.219,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,82.5036,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.2198,47.0424,59.6181,45.6451,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094448|A/dairy_cow/Texas/24_009495-008/2024|2024.219,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,82.5036,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.2198,47.0424,59.6181,45.6451,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094452|A/dairy_cow/Texas/24_009310-010/2024|2024.219,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,43.3855,47.5904,24.7823,46.8855,72.3376,38.1782,44.2737,24.6856,47.0424,59.6181,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094454|A/dairy_cow/Texas/24_009310-007/2024|2024.219,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.2198,47.0424,59.6181,45.6451,42.4042,18.9427,41.8502,57.7093,38.7665,45.4545,23.2865,45.6942,69.8594,39.1037,51.1905,33.1126,59.6026,71.5232,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094455|A/dairy_cow/Texas/24_009499-001/2024|2024.208,41.7402,19.4118,38.2353,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.6573,24.7823,46.8855,72.3376,38.848,44.3203,24.6856,47.0424,59.6181,46.1109,42.3602,19.3833,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094456|A/dairycow/Kansas/24_009497-014/2024|2024.230,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5234,24.7823,46.2157,72.3376,38.848,44.3203,24.6856,47.0424,60.0838,46.1109,42.3162,18.9427,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,51.1905,33.1126,59.6026,70.1987,55.6291,48.1159,29.0276,50.7983,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094457|A/dairycow/Kansas/24_009497-012/2024|2024.230,41.8577,19.4118,38.8235,65.2941,38.8235,43.9232,17.7809,44.808,81.0811,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.3669,25.1514,47.5082,59.6181,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.4545,23.7258,46.1336,69.42,39.1037,51.1905,33.1126,59.6026,70.1987,55.6291,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094458|A/dairycow/Michigan/24_009027-001/2024|2024.227,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,43.3855,47.6573,24.7823,46.8855,72.3376,38.848,44.3669,24.6856,47.0424,60.0838,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,68.5413,39.1037,51.0582,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094459|A/dairycow/NewMexico/24_010330-003/2024|2024.249,41.7989,19.4118,38.8235,65.2941,38.8235,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.1806,24.6856,47.0424,59.1523,46.1109,42.4042,18.9427,42.2907,58.5903,38.326,45.3667,23.2865,45.6942,69.42,38.6643,50.9259,33.1126,59.6026,68.8742,54.3046,48.1159,29.0276,50.7983,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094460|A/dairycow/NewMexico/24_010330-005/2024|2024.249,41.7989,19.4118,38.8235,65.2941,38.8235,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.6856,47.0424,59.6181,46.1109,42.3602,18.9427,42.2907,57.7093,38.326,45.3667,23.2865,45.6942,69.42,38.6643,50.9259,33.1126,59.6026,68.8742,54.3046,48.1159,29.0276,50.7983,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094463|A/dairycow/Texas/24_009110-027/2024|2024.199,41.9165,20.5882,40,64.1176,37.6471,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.1806,24.6856,47.0424,59.1523,46.1109,42.4483,19.3833,41.8502,57.7093,38.326,45.4106,23.2865,45.6942,69.8594,38.6643,50.9259,33.1126,58.2781,68.8742,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094464|A/dairycow/Texas/24_009110-026/2024|2024.199,41.9753,20.5882,39.4118,65.8824,37.6471,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2737,24.6856,47.0424,59.1523,46.1109,42.4483,19.3833,41.8502,57.7093,38.326,45.4106,23.2865,45.6942,69.8594,38.6643,50.9259,33.1126,58.2781,68.8742,54.3046,47.8261,27.5762,49.3469,63.8607,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094465|A/dairycow/Texas/24_009110-025/2024|2024.199,41.9165,20.5882,39.4118,65.2941,37.6471,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.6856,47.0424,59.1523,46.1109,42.4483,19.3833,41.8502,57.7093,38.326,45.4106,23.2865,45.6942,69.8594,38.6643,50.9259,33.1126,58.2781,68.8742,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094466|A/dairycow/Texas/24_009110-024/2024|2024.199,41.9165,20.5882,39.4118,65.2941,37.6471,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.6856,47.0424,59.1523,46.1109,42.4483,19.3833,41.8502,57.7093,38.326,45.4106,23.2865,45.6942,69.8594,38.6643,50.9259,33.1126,58.2781,68.8742,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094467|A/dairycow/Texas/24_009109-005/2024|2024.216,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.2198,47.0424,59.6181,45.6451,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094468|A/dairycow/Texas/24_009109-004/2024|2024.216,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.6573,24.7823,46.2157,73.0074,38.848,44.2272,24.2198,47.0424,59.6181,45.6451,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094469|A/dairycow/Texas/24_009109-003/2024|2024.216,41.7402,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,43.3855,47.6573,24.7823,46.8855,72.3376,38.848,44.3203,24.6856,47.0424,60.0838,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.42,39.1037,51.0582,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094470|A/dairycow/Texas/24_009109-001/2024|2024.216,41.6814,19.4118,38.8235,65.2941,37.6471,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2272,24.2198,47.0424,59.6181,45.6451,42.4658,20.1005,42.0283,57.1037,37.9169,45.4106,23.2865,45.6942,69.8594,38.6643,50.7937,33.1126,59.6026,68.8742,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094471|A/dairycow/Texas/24_009108-007/2024|2024.216,41.7989,19.4118,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.6573,24.7823,46.8855,72.3376,38.848,44.2272,24.2198,47.0424,59.6181,45.6451,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.8594,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094472|A/dairycow/Texas/24_008749-008/2024|2024.216,41.8577,19.4118,38.8235,65.8824,38.2353,43.9943,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2737,24.6856,47.0424,59.6181,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,47.971,26.1248,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094479|A/dairycow/Texas/24_008660-002/2024|2024.216,41.7402,19.4118,38.2353,65.2941,38.2353,43.9232,17.7809,44.0967,81.7923,42.6743,47.5234,24.1125,46.2157,71.6678,38.848,44.2737,24.6856,47.0424,59.6181,46.1109,42.3162,18.9427,41.8502,57.7093,37.8855,45.3667,23.2865,45.6942,69.42,38.6643,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094481|A/dairycow/NorthCarolina/24_010327-003/2024|2024.257,41.7402,19.4118,38.8235,65.2941,37.6471,43.8522,17.0697,44.0967,81.7923,42.6743,47.6573,24.7823,46.2157,72.3376,38.848,44.46,25.6171,47.5082,59.6181,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.2789,23.2865,45.6942,68.5413,39.1037,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Cattle,B3.13
-1,EPI_ISL_19094483|A/chicken/Texas/24_007264-003/2024|2024.180,41.8577,20,38.8235,65.2941,38.2353,43.9232,17.7809,44.808,81.7923,42.6743,47.5904,24.7823,46.2157,72.3376,38.848,44.2737,24.6856,47.0424,59.6181,46.1109,42.4042,18.9427,41.8502,57.7093,38.326,45.3228,23.2865,45.6942,69.42,37.7856,51.0582,33.1126,59.6026,70.1987,54.3046,48.1159,27.5762,49.3469,65.312,44.9927,-1,Avian,B3.13
-1,EPI_ISL_19094485|A/chicken/Oregon/24_007557-001/2024|2024.180,42.0341,19.4118,39.4118,64.7059,39.4118,44.0654,17.7809,45.5192,82.5036,41.963,47.8581,26.7917,47.5553,73.6772,40.8573,44.0875,24.6856,47.0424,58.6865,46.1109,42.096,18.9427,41.8502,55.9471,37.0044,44.8836,22.8471,40.8612,68.1019,41.3005,51.1905,33.1126,60.9272,72.8477,54.3046,48.1159,27.5762,49.3469,63.8607,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094486|A/chicken/Minnesota/24_007263-003/2024|2024.180,41.9165,18.8235,38.8235,64.7059,39.4118,43.9232,17.7809,44.808,81.7923,41.963,48.0589,28.1313,48.2251,74.347,40.8573,44.2272,24.2198,47.0424,59.1523,46.1109,42.2721,18.9427,41.8502,57.7093,37.0044,44.8836,22.4077,40.8612,68.1019,42.1793,51.3228,33.1126,60.9272,72.8477,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094487|A/chicken/Minnesota/24_007263-002/2024|2024.180,41.9165,18.8235,38.8235,64.7059,39.4118,43.9232,17.7809,44.808,81.7923,41.963,48.0589,28.1313,48.2251,74.347,40.8573,44.2737,24.2198,47.0424,59.1523,46.1109,42.2721,18.9427,41.8502,57.7093,37.0044,44.8836,22.4077,40.8612,68.1019,42.1793,51.3228,33.1126,60.9272,72.8477,54.3046,47.8261,26.1248,47.8955,63.8607,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094488|A/chicken/Michigan/24_010308-012/2024|2024.262,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,43.3855,47.6573,24.7823,46.8855,72.3376,38.848,44.3669,24.6856,47.0424,60.0838,46.1109,42.3162,18.9427,41.8502,57.7093,37.4449,45.4106,23.2865,45.6942,69.8594,39.1037,50.9259,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Avian,B3.13
-1,EPI_ISL_19094489|A/chicken/Michigan/24_010308-007/2024|2024.262,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,43.3855,47.6573,24.7823,46.8855,72.3376,38.848,44.3669,24.6856,47.0424,60.0838,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.42,39.1037,50.9259,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Avian,B3.13
-1,EPI_ISL_19094490|A/chicken/Michigan/24_009582-002/2024|2024.249,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,43.3855,47.6573,24.7823,46.8855,72.3376,38.848,44.3669,24.6856,47.0424,60.0838,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.42,39.1037,50.9259,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Avian,B3.13
-1,EPI_ISL_19094491|A/chicken/Michigan/24_009582-001/2024|2024.249,41.7989,19.4118,38.8235,65.2941,38.2353,43.9943,17.7809,44.808,81.7923,43.3855,47.6573,24.7823,46.8855,72.3376,38.848,44.3669,24.6856,47.0424,60.0838,46.1109,42.3602,18.9427,41.8502,57.7093,37.8855,45.4106,23.2865,45.6942,69.42,39.1037,50.9259,33.1126,59.6026,70.1987,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Avian,B3.13
-1,EPI_ISL_19094492|A/commonraven/California/24_007417-001/2024|2024.137,41.8577,18.2353,39.4118,65.2941,39.4118,44.0813,17.4419,45.7849,83.5756,42.1512,47.8581,26.7917,48.2251,73.0074,40.8573,44.1806,24.6856,47.0424,58.6865,45.1793,42.4042,19.8238,41.4097,58.1498,37.4449,44.7079,22.4077,40.4218,66.7838,41.3005,51.1905,33.1126,60.9272,72.8477,52.9801,48.1159,27.5762,49.3469,63.8607,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094496|A/turkey/Minnesota/24_007263-001/2024|2024.180,41.9165,18.8235,38.8235,64.7059,39.4118,43.9232,17.7809,44.808,81.7923,41.963,48.0589,28.1313,48.2251,74.347,40.8573,44.2737,24.2198,47.0424,59.1523,46.1109,42.2721,18.9427,41.8502,57.7093,37.0044,44.8836,22.4077,40.8612,68.1019,42.1793,51.3228,33.1126,60.9272,72.8477,54.3046,47.971,27.5762,49.3469,63.8607,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094498|A/snowgoose/Colorado/24_007706-001/2024|2024.156,41.9753,18.8235,38.8235,65.2941,40.5882,44.1365,18.4922,44.808,83.926,41.963,48.1258,27.4615,48.2251,73.6772,42.8667,44.3203,26.0829,47.0424,59.1523,46.1109,42.4042,19.3833,42.2907,57.7093,37.4449,44.8397,21.9684,40.8612,68.1019,41.3005,51.0582,31.7881,60.9272,72.8477,54.3046,47.8261,27.5762,49.3469,62.4093,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094499|A/skunk/Washington/24_005959-003/2024|2024.145,42.0341,18.8235,39.4118,65.8824,39.4118,44.1365,17.0697,44.808,82.5036,41.963,47.7242,26.1219,47.5553,73.6772,40.1875,44.2737,24.6856,47.0424,59.1523,46.1109,42.3162,18.9427,41.8502,57.2687,38.326,44.8397,21.9684,40.8612,68.5413,40.8612,51.3228,33.1126,60.9272,72.8477,54.3046,48.2609,27.5762,49.3469,65.312,44.9927,-1,Skunk,B3.6
-1,EPI_ISL_19094501|A/skunk/Washington/24_005959-001/2024|2024.145,42.1517,19.4118,40,65.8824,39.4118,44.1365,17.0697,44.808,82.5036,41.963,47.7242,26.1219,47.5553,73.6772,40.1875,44.2272,24.6856,47.0424,58.6865,46.1109,42.3162,18.9427,41.8502,57.2687,38.326,44.7958,21.9684,40.8612,68.1019,40.8612,51.1905,33.1126,60.9272,71.5232,54.3046,48.2609,27.5762,49.3469,65.312,44.9927,-1,Skunk,B3.6
-1,EPI_ISL_19094504|A/skunk/Montana/24_007939-001/2024|2024.191,42.0341,18.2353,37.6471,65.2941,39.4118,43.9232,17.7809,44.808,83.2148,41.2518,47.925,26.7917,48.2251,73.6772,40.8573,44.2737,25.6171,46.1109,59.1523,46.5766,42.2281,19.8238,41.8502,57.7093,36.5639,44.8836,21.9684,40.4218,67.6626,41.3005,51.1905,30.4636,60.9272,71.5232,55.6291,47.971,27.5762,49.3469,62.4093,47.8955,-1,Skunk,B3.6
-1,EPI_ISL_19094505|A/muteswan/California/24_005918-001/2024|2024.098,41.9753,18.2353,38.8235,65.2941,39.4118,43.9943,17.7809,45.5192,81.7923,42.6743,48.1258,27.4615,47.5553,75.0167,42.1969,44.1341,24.6856,46.1109,59.1523,45.6451,42.3602,18.9427,40.9692,56.8282,37.8855,44.7958,22.4077,39.5431,68.9807,40.4218,51.5873,34.4371,63.5762,74.1722,55.6291,47.6812,27.5762,49.3469,62.4093,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094506|A/mountainlion/Montana/24_010315-001/2024|2024.249,42.0341,18.8235,38.8235,65.2941,39.4118,44.0654,18.4922,44.808,84.6373,41.963,47.992,26.7917,48.2251,73.0074,42.8667,44.4134,25.1514,47.5082,60.0838,46.1109,42.3602,18.9427,41.8502,58.1498,37.4449,45.1032,22.4077,40.8612,68.9807,42.6186,51.0582,33.1126,60.9272,72.8477,54.3046,47.3913,27.5762,49.3469,62.4093,43.5414,-1,Mountain_Lion,B3.6
-1,EPI_ISL_19094508|A/mallard/Minnesota/24_006961-018/2024|2024.158,41.7989,19.4118,38.8235,65.8824,39.4118,43.8522,17.7809,43.3855,82.5036,41.963,47.8581,26.7917,48.2251,73.6772,40.8573,43.9479,24.2198,46.5766,57.755,45.6451,42.4042,19.3833,41.8502,57.7093,37.4449,44.8836,22.4077,40.8612,67.6626,41.7399,51.3228,33.1126,60.9272,72.8477,54.3046,48.1159,27.5762,49.3469,63.8607,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094513|A/turkey/SouthDakota/24_007379-001/2024|2024.183,41.8577,18.8235,38.2353,65.2941,39.4118,44.1365,17.7809,46.2304,82.5036,42.6743,47.925,26.7917,48.2251,73.6772,42.1969,44.3669,24.6856,47.5082,58.6865,47.0424,42.3602,18.9427,41.4097,57.2687,38.326,45.0593,21.9684,40.8612,68.1019,42.1793,51.3228,33.1126,60.9272,72.8477,54.3046,47.971,26.1248,47.8955,65.312,44.9927,-1,Avian,B3.6
-1,EPI_ISL_19094514|A/canadagoose/Missouri/24_006385-003/2024|2024.142,41.9165,17.6471,37.6471,65.2941,40,44.2786,17.0697,45.5192,82.5036,41.963,48.0589,27.4615,49.5646,77.0261,40.8573,44.0875,24.6856,45.6451,58.2208,46.1109,42.2721,19.3833,41.8502,57.7093,37.8855,45.5863,25.0439,44.8155,68.9807,39.1037,51.1905,33.1126,59.6026,72.8477,54.3046,48.1159,27.5762,49.3469,63.8607,44.9927,-1,Avian,B3.7
