-1 1:42.4081 2:13.6499 3:33.8279 4:72.9970 5:38.5757 6:43.1414 7:16.3585 8:34.1394 9:60.4552 10:49.0754 11:47.7912 12:27.4615 13:50.2344 14:73.6772 15:38.1782 16:44.5065 17:27.0144 18:50.3027 19:55.8919 20:46.5766 21:43.3289 22:19.8238 23:44.0529 24:58.5903 25:40.5286 26:45.5424 27:23.2865 28:45.2548 29:70.2988 30:41.7399 31:50.2646 32:26.4901 33:62.2517 34:79.4702 35:47.6821 36:46.5217 37:30.4790 38:46.4441 39:56.6038 40:43.5414
-1 1:42.4081 2:13.6499 3:33.8279 4:72.9970 5:38.5757 6:43.1414 7:16.3585 8:34.1394 9:60.4552 10:49.0754 11:47.8581 12:27.4615 13:50.2344 14:73.6772 15:38.1782 16:44.3669 17:27.0144 18:49.8370 19:55.8919 20:47.9739 21:43.3289 22:19.8238 23:44.0529 24:58.5903 25:40.5286 26:45.5424 27:23.2865 28:45.2548 29:70.2988 30:41.7399 31:50.2646 32:26.4901 33:62.2517 34:79.4702 35:47.6821 36:46.5217 37:30.4790 38:46.4441 39:56.6038 40:43.5414
-1 1:42.4081 2:13.6499 3:33.8279 4:72.9970 5:38.5757 6:43.0704 7:16.3585 8:34.1394 9:59.7440 10:49.0754 11:47.7912 12:27.4615 13:50.2344 14:73.6772 15:38.1782 16:44.3669 17:27.0144 18:49.8370 19:55.8919 20:47.9739 21:43.2849 22:19.8238 23:44.0529 24:58.5903 25:40.5286 26:45.4985 27:23.2865 28:44.8155 29:70.2988 30:41.7399 31:50.2646 32:26.4901 33:62.2517 34:79.4702 35:47.6821 36:46.5217 37:30.4790 38:46.4441 39:56.6038 40:43.5414
-1 1:42.4081 2:13.6499 3:33.8279 4:73.5905 5:37.9822 6:43.1414 7:16.3585 8:34.1394 9:60.4552 10:49.0754 11:47.8581 12:27.4615 13:50.2344 14:73.6772 15:38.1782 16:44.3669 17:27.0144 18:49.8370 19:55.8919 20:47.9739 21:43.3289 22:19.8238 23:44.0529 24:58.5903 25:40.5286 26:45.5424 27:23.2865 28:45.2548 29:70.2988 30:41.7399 31:50.2646 32:26.4901 33:62.2517 34:79.4702 35:47.6821 36:46.5217 37:30.4790 38:46.4441 39:56.6038 40:43.5414
-1 1:42.2301 2:13.6499 3:33.8279 4:72.9970 5:38.5757 6:43.5461 7:20.5820 8:41.8737 9:70.9723 10:41.1639 11:47.0549 12:25.4521 13:49.5646 14:73.6772 15:35.4990 16:44.5996 17:27.4802 18:49.8370 19:56.3577 20:48.4397 21:42.8446 22:19.8238 23:43.1718 24:57.2687 25:39.2070 26:45.8059 27:24.1652 28:43.9367 29:71.1775 30:43.0580 31:49.7354 32:26.4901 33:66.2252 34:82.1192 35:43.7086 36:47.5362 37:30.4790 38:47.8955 39:58.0552 40:46.4441
-1 1:42.2301 2:13.6499 3:33.8279 4:72.9970 5:38.5757 6:43.6170 7:20.5820 8:41.8737 9:70.9723 10:41.1639 11:47.0549 12:25.4521 13:49.5646 14:73.6772 15:35.4990 16:44.5531 17:27.4802 18:49.8370 19:56.3577 20:47.9739 21:42.8446 22:19.8238 23:42.7313 24:57.2687 25:39.2070 26:45.8059 27:24.1652 28:43.9367 29:71.1775 30:43.0580 31:49.7354 32:26.4901 33:66.2252 34:82.1192 35:43.7086 36:47.5362 37:30.4790 38:47.8955 39:58.0552 40:46.4441
-1 1:42.1115 2:13.6499 3:34.4214 4:72.9970 5:38.5757 6:43.6170 7:20.5820 8:41.8737 9:70.9723 10:41.1639 11:46.9880 12:25.4521 13:48.8948 14:73.6772 15:35.4990 16:44.5996 17:27.9460 18:49.3712 19:56.3577 20:47.9739 21:42.8005 22:19.8238 23:42.7313 24:56.8282 25:39.2070 26:45.8059 27:24.1652 28:43.9367 29:70.7381 30:43.9367 31:49.7354 32:26.4901 33:66.2252 34:82.1192 35:43.7086 36:47.3913 37:30.4790 38:46.4441 39:58.0552 40:46.4441
-1 1:42.2301 2:13.0564 3:33.8279 4:71.2166 5:38.5757 6:42.6439 7:14.9360 8:33.4282 9:62.5889 10:43.3855 11:48.0589 12:26.7917 13:48.2251 14:75.0167 15:39.5177 16:44.0875 17:23.7541 18:43.3163 19:60.0838 20:47.5082 21:42.7565 22:17.6211 23:42.2907 24:57.2687 25:39.6476 26:45.8059 27:22.8471 28:43.9367 29:72.4956 30:43.4974 31:50.9259 32:30.4636 33:71.5232 34:83.4437 35:49.0066 36:47.5362 37:27.5762 38:50.7983 39:63.8607 40:43.5414
-1 1:42.2301 2:13.0564 3:33.2344 4:70.6231 5:39.7626 6:43.4968 7:15.6472 8:34.8506 9:64.7226 10:49.0754 11:46.7871 12:23.4427 13:45.5459 14:73.6772 15:38.1782 16:43.4358 17:21.8910 18:47.5082 19:56.3577 20:42.8505 21:42.5804 22:18.0617 23:42.7313 24:57.2687 25:38.3260 26:45.1910 27:21.9684 28:45.2548 29:72.0562 30:38.2250 31:51.0582 32:31.7881 33:67.5497 34:84.7682 35:49.0066 36:47.5362 37:29.0276 38:49.3469 39:63.8607 40:42.0900
-1 1:42.2301 2:13.0564 3:33.2344 4:70.6231 5:39.7626 6:43.4968 7:15.6472 8:34.8506 9:64.7226 10:49.0754 11:46.7871 12:23.4427 13:45.5459 14:73.6772 15:38.1782 16:43.2961 17:21.4252 18:47.5082 19:56.3577 20:42.3847 21:42.5804 22:18.0617 23:42.7313 24:57.2687 25:38.3260 26:45.2350 27:21.9684 28:45.2548 29:72.4956 30:38.2250 31:51.0582 32:31.7881 33:67.5497 34:84.7682 35:49.0066 36:47.5362 37:29.0276 38:49.3469 39:63.8607 40:42.0900
-1 1:42.2301 2:13.0564 3:33.2344 4:70.6231 5:39.7626 6:43.4968 7:15.6472 8:34.8506 9:64.7226 10:49.0754 11:46.7202 12:23.4427 13:45.5459 14:73.0074 15:38.1782 16:43.3426 17:21.4252 18:47.5082 19:56.3577 20:42.3847 21:42.5804 22:18.0617 23:42.7313 24:57.2687 25:38.3260 26:45.1910 27:21.9684 28:45.2548 29:72.0562 30:38.2250 31:51.0582 32:31.7881 33:67.5497 34:84.7682 35:49.0066 36:47.5362 37:29.0276 38:49.3469 39:63.8607 40:42.0900
-1 1:42.2301 2:13.0564 3:33.2344 4:70.6231 5:39.7626 6:43.4968 7:15.6472 8:34.8506 9:64.7226 10:49.0754 11:46.7871 12:23.4427 13:45.5459 14:73.6772 15:38.1782 16:43.3426 17:21.4252 18:47.5082 19:56.3577 20:42.3847 21:42.5804 22:18.0617 23:42.7313 24:57.2687 25:38.3260 26:45.2350 27:21.9684 28:45.2548 29:72.4956 30:38.2250 31:51.1905 32:31.7881 33:67.5497 34:87.4172 35:49.0066 36:47.5362 37:29.0276 38:49.3469 39:63.8607 40:42.0900
-1 1:42.2301 2:13.0564 3:33.2344 4:70.6231 5:39.7626 6:43.4968 7:15.6472 8:34.8506 9:64.7226 10:49.0754 11:46.7871 12:23.4427 13:45.5459 14:73.6772 15:38.1782 16:43.2961 17:21.4252 18:47.5082 19:56.3577 20:41.9190 21:42.5363 22:18.0617 23:42.7313 24:57.2687 25:38.3260 26:45.1910 27:21.9684 28:45.2548 29:72.0562 30:38.2250 31:51.0582 32:31.7881 33:67.5497 34:84.7682 35:49.0066 36:47.5362 37:29.0276 38:49.3469 39:63.8607 40:42.0900
-1 1:42.2301 2:13.0564 3:32.6409 4:71.2166 5:39.7626 6:42.8571 7:15.6472 8:34.8506 9:61.1664 10:44.0967 11:48.3266 12:25.4521 13:49.5646 14:74.3470 15:40.1875 16:43.2495 17:20.9595 18:47.0424 19:56.3577 20:42.3847 21:43.3289 22:20.2643 23:42.2907 24:59.0308 25:42.7313 26:44.9715 27:23.7258 28:44.8155 29:66.7838 30:39.9824 31:51.1905 32:33.1126 33:68.8742 34:86.0927 35:49.0066 36:47.3913 37:29.0276 38:52.2496 39:59.5065 40:43.5414
-1 1:42.2301 2:13.0564 3:32.6409 4:72.4036 5:38.5757 6:42.9282 7:12.8023 8:39.1181 9:73.9687 10:42.6743 11:47.8581 12:23.4427 13:50.2344 14:77.0261 15:38.8480 16:44.3669 17:25.6171 18:48.9054 19:65.2073 20:45.6451 21:43.1088 22:18.0617 23:42.2907 24:56.8282 25:40.9692 26:44.8397 27:21.5290 28:43.9367 29:69.4200 30:39.9824 31:50.9259 32:30.4636 33:70.1987 34:83.4437 35:49.0066 36:47.8261 37:29.0276 38:50.7983 39:63.8607 40:43.5414
-1 1:42.1708 2:13.0564 3:32.6409 4:71.8101 5:38.5757 6:42.9993 7:12.8023 8:39.1181 9:73.9687 10:43.3855 11:47.9250 12:24.1125 13:50.2344 14:77.0261 15:39.5177 16:44.3669 17:25.6171 18:48.9054 19:65.2073 20:45.6451 21:43.1088 22:18.5022 23:42.2907 24:56.8282 25:40.9692 26:44.8836 27:21.5290 28:43.9367 29:69.8594 30:39.9824 31:50.9259 32:30.4636 33:70.1987 34:83.4437 35:49.0066 36:47.8261 37:29.0276 38:50.7983 39:63.8607 40:43.5414
-1 1:42.1708 2:13.0564 3:32.6409 4:71.8101 5:38.5757 6:42.5018 7:14.2248 8:44.0967 9:66.1451 10:40.5405 11:47.9250 12:24.1125 13:50.2344 14:77.0261 15:39.5177 16:44.4134 17:25.6171 18:48.9054 19:65.2073 20:45.6451 21:42.9767 22:17.6211 23:41.8502 24:56.8282 25:40.9692 26:45.4985 27:24.6046 28:45.6942 29:67.2232 30:39.9824 31:50.9259 32:30.4636 33:70.1987 34:83.4437 35:49.0066 36:47.8261 37:29.0276 38:50.7983 39:63.8607 40:43.5414
-1 1:42.1708 2:13.0564 3:32.6409 4:71.8101 5:38.5757 6:42.5729 7:14.9360 8:44.0967 9:66.1451 10:40.5405 11:47.9250 12:24.1125 13:50.2344 14:77.0261 15:40.8573 16:44.3669 17:25.6171 18:48.9054 19:65.2073 20:45.6451 21:43.0647 22:18.0617 23:42.2907 24:56.8282 25:40.9692 26:44.8397 27:21.5290 28:43.9367 29:69.4200 30:39.9824 31:50.7937 32:30.4636 33:70.1987 34:83.4437 35:47.6821 36:47.8261 37:29.0276 38:50.7983 39:63.8607 40:43.5414
-1 1:42.1115 2:13.0564 3:32.6409 4:71.8101 5:37.9822 6:42.5018 7:14.2248 8:44.0967 9:66.1451 10:40.5405 11:47.9250 12:24.1125 13:50.2344 14:77.0261 15:40.8573 16:44.4134 17:25.6171 18:48.9054 19:66.1388 20:45.6451 21:43.0647 22:18.0617 23:41.8502 24:57.2687 25:40.9692 26:44.8836 27:21.5290 28:43.9367 29:69.4200 30:39.9824 31:50.7937 32:30.4636 33:70.1987 34:83.4437 35:47.6821 36:47.8261 37:29.0276 38:50.7983 39:63.8607 40:43.5414
-1 1:42.1115 2:13.0564 3:32.0475 4:71.8101 5:38.5757 6:42.5018 7:14.9360 8:43.3855 9:65.4339 10:40.5405 11:47.8581 12:24.1125 13:50.2344 14:77.0261 15:40.8573 16:44.4134 17:25.6171 18:48.9054 19:66.1388 20:45.6451 21:43.1088 22:18.0617 23:42.2907 24:56.8282 25:40.9692 26:44.8836 27:21.5290 28:43.9367 29:69.8594 30:39.9824 31:50.7937 32:30.4636 33:70.1987 34:83.4437 35:47.6821 36:47.8261 37:29.0276 38:50.7983 39:63.8607 40:43.5414
-1 1:42.1115 2:13.0564 3:32.6409 4:71.2166 5:38.5757 6:42.8571 7:12.8023 8:39.1181 9:73.9687 10:41.9630 11:47.9250 12:24.1125 13:50.2344 14:77.0261 15:39.5177 16:44.4134 17:25.6171 18:48.9054 19:65.2073 20:45.6451 21:42.9767 22:17.6211 23:41.8502 24:56.8282 25:40.9692 26:44.8397 27:21.5290 28:43.9367 29:69.4200 30:39.9824 31:50.9259 32:30.4636 33:70.1987 34:83.4437 35:49.0066 36:47.8261 37:29.0276 38:50.7983 39:63.8607 40:43.5414
-1 1:41.8149 2:12.4629 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.2737 17:27.0144 18:47.0424 19:61.4811 20:45.1793 21:43.4170 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.3667 27:22.4077 28:45.2548 29:70.7381 30:42.1793 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:48.1159 37:30.4790 38:52.2496 39:65.3120 40:42.0900
-1 1:41.6963 2:11.2760 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3203 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4170 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:48.1159 37:30.4790 38:52.2496 39:65.3120 40:42.0900
-1 1:41.6963 2:11.2760 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.2737 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4610 22:18.5022 23:40.9692 24:59.0308 25:42.2907 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.6963 2:11.8694 3:32.0475 4:69.4362 5:38.5757 6:43.7100 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3203 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4170 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.8261 37:29.0276 38:50.7983 39:63.8607 40:42.0900
-1 1:41.8149 2:12.4629 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3203 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4170 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.8149 2:12.4629 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.2737 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.3730 22:18.0617 23:40.9692 24:58.1498 25:42.2907 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.7556 2:11.8694 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3203 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4610 22:18.5022 23:41.4097 24:58.1498 25:42.7313 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.8149 2:11.8694 3:33.2344 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3203 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4170 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.3667 27:22.4077 28:44.8155 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.7556 2:11.8694 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3203 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4170 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.7556 2:11.8694 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3203 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4170 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.7556 2:11.8694 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3203 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4170 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.7556 2:11.8694 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.6573 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3203 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4170 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.4545 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.9259 32:29.1391 33:63.5762 34:80.7947 35:50.3311 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.7556 2:11.8694 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3203 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4170 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.7556 2:11.8694 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3203 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4610 22:18.5022 23:40.9692 24:58.5903 25:42.2907 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.7556 2:11.8694 3:32.6409 4:69.4362 5:38.5757 6:43.6389 7:14.9360 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3669 17:27.0144 18:47.0424 19:61.9469 20:46.1109 21:43.3289 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.6370 2:11.8694 3:32.6409 4:68.8427 5:37.9822 6:43.7100 7:15.6472 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.2737 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4170 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.5424 27:22.8471 28:45.2548 29:71.1775 30:43.0580 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.6370 2:11.8694 3:32.6409 4:68.8427 5:37.9822 6:43.7100 7:15.6472 8:39.1181 9:65.4339 10:47.6529 11:47.7242 12:26.7917 13:49.5646 14:75.0167 15:38.8480 16:44.3203 17:27.0144 18:47.0424 19:61.4811 20:46.1109 21:43.4170 22:18.5022 23:40.9692 24:58.1498 25:42.2907 26:45.4106 27:22.4077 28:45.2548 29:70.7381 30:42.6186 31:50.7937 32:29.1391 33:63.5762 34:80.7947 35:47.6821 36:47.9710 37:30.4790 38:50.7983 39:63.8607 40:42.0900
-1 1:41.8149 2:11.8694 3:31.4540 4:71.8101 5:37.3887 6:42.9282 7:10.6686 8:45.5192 9:72.5462 10:40.5405 11:47.6573 12:23.4427 13:46.8855 14:77.0261 15:38.1782 16:43.9479 17:25.1514 18:46.1109 19:59.6181 20:42.8505 21:42.8886 22:19.3833 23:40.5286 24:59.0308 25:41.4097 26:45.4106 27:21.5290 28:41.3005 29:71.6169 30:43.0580 31:50.9259 32:29.1391 33:64.9007 34:79.4702 35:45.0331 36:44.7826 37:24.6734 38:49.3469 39:68.2148 40:39.1872
-1 1:41.8743 2:11.8694 3:32.0475 4:72.4036 5:37.3887 6:43.7811 7:15.6472 8:38.4068 9:66.1451 10:47.6529 11:47.5904 12:22.7729 13:50.9042 14:76.3563 15:37.5084 16:44.1341 17:26.0829 18:47.9739 19:54.4946 20:47.5082 21:42.8886 22:17.1806 23:41.8502 24:58.5903 25:38.3260 26:44.8397 27:23.7258 28:42.1793 29:68.9807 30:40.8612 31:51.0582 32:30.4636 33:66.2252 34:84.7682 35:51.6556 36:44.9275 37:24.6734 38:49.3469 39:68.2148 40:37.7358
-1 1:41.3998 2:12.4629 3:32.0475 4:67.0623 5:36.2018 6:43.1994 7:14.1044 8:33.8505 9:74.7532 10:37.3766 11:47.7242 12:26.7917 13:48.2251 14:73.0074 15:40.1875 16:44.3203 17:23.2883 18:49.3712 19:62.4127 20:45.1793 21:43.5931 22:20.2643 23:43.6123 24:58.1498 25:41.8502 26:45.9341 27:24.6479 28:45.3345 29:71.7430 30:44.4542 31:50.1323 32:30.4636 33:64.9007 34:83.4437 35:49.0066 36:45.9420 37:23.2221 38:49.3469 39:66.7634 40:43.5414
-1 1:41.8149 2:12.4629 3:32.6409 4:70.0297 5:36.7953 6:44.4523 7:20.6995 8:42.8266 9:72.8051 10:44.9679 11:47.8552 12:24.1773 13:45.6682 14:73.2035 15:42.9819 16:44.3203 17:23.7541 18:49.3712 19:62.8784 20:44.7136 21:43.4610 22:18.9427 23:41.8502 24:57.2687 25:40.9692 26:45.8059 27:24.6046 28:44.3761 29:70.2988 30:43.0580 31:50.0000 32:29.1391 33:64.9007 34:83.4437 35:49.0066 36:46.9565 37:29.0276 38:49.3469 39:63.8607 40:43.5414
-1 1:41.9336 2:13.0564 3:32.0475 4:71.2166 5:37.9822 6:43.7811 7:15.6472 8:38.4068 9:65.4339 10:47.6529 11:48.0589 12:23.4427 13:46.2157 14:77.6959 15:39.5177 16:44.5531 17:25.6171 18:48.9054 19:65.6730 20:46.5766 21:43.5931 22:18.5022 23:41.8502 24:58.5903 25:41.4097 26:45.5863 27:22.8471 28:44.8155 29:70.7381 30:41.3005 31:50.1323 32:29.1391 33:60.9272 34:79.4702 35:47.6821 36:45.0725 37:24.6734 38:49.3469 39:68.2148 40:39.1872
-1 1:42.4674 2:13.0564 3:33.8279 4:72.4036 5:39.7626 6:43.7100 7:14.2248 8:37.6956 9:66.1451 10:47.6529 11:48.1258 12:26.1219 13:48.2251 14:76.3563 15:40.1875 16:44.0410 17:22.8225 18:49.3712 19:59.6181 20:43.3163 21:43.1968 22:18.9427 23:42.7313 24:59.0308 25:40.9692 26:45.9816 27:25.4833 28:44.3761 29:71.6169 30:42.6186 31:50.3968 32:26.4901 33:67.5497 34:80.7947 35:49.0066 36:46.0870 37:23.2221 38:49.3469 39:68.2148 40:43.5414
-1 1:42.6453 2:13.6499 3:34.4214 4:74.1840 5:38.5757 6:43.4968 7:17.7809 8:34.1394 9:64.0114 10:47.6529 11:47.1218 12:22.7729 13:49.5646 14:75.0167 15:36.8386 16:44.4600 17:25.6171 18:46.5766 19:59.6181 20:48.9054 21:43.0207 22:18.0617 23:41.8502 24:59.4714 25:41.4097 26:46.2011 27:25.4833 28:44.8155 29:71.6169 30:43.4974 31:51.3228 32:31.7881 33:71.5232 34:86.0927 35:50.3311 36:44.7826 37:18.8679 38:44.9927 39:69.6662 40:39.1872
-1 1:42.4081 2:13.6499 3:33.8279 4:73.5905 5:37.9822 6:43.4257 7:17.7809 8:34.1394 9:63.3001 10:47.6529 11:48.0589 12:26.1219 13:50.9042 14:77.6959 15:38.1782 16:44.6462 17:25.1514 18:48.9054 19:65.6730 20:46.1109 21:42.5363 22:18.9427 23:42.2907 24:56.8282 25:37.8855 26:46.2011 27:25.9227 28:44.8155 29:71.6169 30:44.3761 31:51.1905 32:33.1126 33:66.2252 34:83.4437 35:54.3046 36:47.8261 37:31.9303 38:52.2496 39:60.9579 40:42.0900
-1 1:42.6453 2:13.6499 3:33.2344 4:74.1840 5:37.3887 6:42.5729 7:14.2248 8:34.1394 9:61.1664 10:45.5192 11:47.7242 12:23.4427 13:48.8948 14:76.3563 15:36.1688 16:44.5996 17:25.6171 18:48.4397 19:65.2073 20:47.0424 21:42.7125 22:18.9427 23:38.7665 24:57.7093 25:40.5286 26:45.2789 27:25.4833 28:44.8155 29:67.2232 30:42.6186 31:50.7937 32:29.1391 33:67.5497 34:83.4437 35:49.0066 36:47.1014 37:27.5762 38:49.3469 39:56.6038 40:43.5414
-1 1:42.7046 2:14.2433 3:33.2344 4:72.4036 5:37.9822 6:42.7150 7:15.6472 8:34.1394 9:59.7440 10:45.5192 11:47.6573 12:26.1219 13:48.2251 14:76.3563 15:38.8480 16:43.9013 17:23.7541 18:48.9054 19:61.4811 20:41.4532 21:42.6684 22:16.2996 23:43.6123 24:58.1498 25:41.8502 26:44.7958 27:22.4077 28:43.9367 29:72.0562 30:37.7856 31:50.9259 32:31.7881 33:67.5497 34:83.4437 35:49.0066 36:47.3913 37:30.4790 38:50.7983 39:60.9579 40:42.0900
-1 1:42.6453 2:14.2433 3:33.2344 4:71.8101 5:37.9822 6:42.7150 7:15.6472 8:34.1394 9:59.7440 10:45.5192 11:47.6573 12:26.1219 13:48.2251 14:76.3563 15:38.8480 16:43.9013 17:23.7541 18:48.9054 19:61.4811 20:41.4532 21:42.6684 22:16.2996 23:43.6123 24:58.5903 25:41.4097 26:44.7958 27:22.4077 28:43.9367 29:72.0562 30:37.7856 31:50.9259 32:31.7881 33:67.5497 34:83.4437 35:49.0066 36:47.5362 37:30.4790 38:50.7983 39:60.9579 40:42.0900
